name,position,season,games_played,total_tackles,sacks,safties,passes_defended,interceptions,ints_for_tds,int_yards,longest_int_return
"Bradford, Carl",LB,2014,0,0,0,0,0,0,0,0,0
"Wilber, Kyle",OLB,2016,15,9,0,0,0,0,0,0,0
"Wilber, Kyle",OLB,2015,16,24,0,0,0,0,0,0,0
"Wilber, Kyle",OLB,2014,16,27,1.5,0,2,0,0,0,0
"Wilber, Kyle",OLB,2013,16,44,2,0,0,0,0,0,0
"Wilber, Kyle",OLB,2012,10,5,0,0,0,0,0,0,0
"Pierce, Michael",DE,2016,16,35,2,0,1,0,0,0,0
"Hopkins, DeAndre",WR,2016,16,6,0,0,0,0,0,0,0
"Hopkins, DeAndre",WR,2015,16,4,0,0,0,0,0,0,0
"Hopkins, DeAndre",WR,2014,16,1,0,0,0,0,0,0,0
"Hopkins, DeAndre",WR,2013,16,3,0,0,0,0,0,0,0
"Bell, Joique",RB,2016,3,0,0,0,0,0,0,0,0
"Bell, Joique",RB,2016,4,0,0,0,0,0,0,0,0
"Bell, Joique",RB,2015,13,1,0,0,0,0,0,0,0
"Bell, Joique",RB,2014,15,2,0,0,0,0,0,0,0
"Bell, Joique",RB,2013,16,6,0,0,0,0,0,0,0
"Bell, Joique",RB,2012,16,5,0,0,0,0,0,0,0
"Bell, Joique",RB,2011,0,0,0,0,0,0,0,0,0
"Bell, Joique",RB,2011,0,0,0,0,0,0,0,0,0
"Bell, Joique",RB,2010,3,0,0,0,0,0,0,0,0
"Bell, Joique",RB,2010,5,1,0,0,0,0,0,0,0
"Lucas, Jordan",SS,2016,8,2,0,0,0,0,0,0,0
"Jernigan, Timmy",DT,2016,16,31,5,0,3,1,0,0,0
"Jernigan, Timmy",DT,2015,15,37,4,0,0,0,0,0,0
"Jernigan, Timmy",DT,2014,12,23,4,0,0,0,0,0,0
"Reilly, Trevor",LB,2016,2,2,0,0,0,0,0,0,0
"Reilly, Trevor",LB,2015,15,16,1,0,0,0,0,0,0
"Reilly, Trevor",LB,2014,14,15,0,0,0,0,0,0,0
"Jones, Seantavius",WR,2015,3,1,0,0,0,0,0,0,0
"Jones, Seantavius",WR,2014,0,0,0,0,0,0,0,0,0
"Grimes, Jonathan",RB,2016,10,8,0,0,0,0,0,0,0
"Grimes, Jonathan",RB,2015,14,0,0,0,0,0,0,0,0
"Grimes, Jonathan",RB,2014,16,6,0,0,0,0,0,0,0
"Grimes, Jonathan",RB,2013,2,1,0,0,0,0,0,0,0
"Grimes, Jonathan",RB,2012,0,0,0,0,0,0,0,0,0
"Grimes, Jonathan",RB,2012,6,0,0,0,0,0,0,0,0
"Grimes, Jonathan",RB,2012,3,0,0,0,0,0,0,0,0
"Gates, Antonio",TE,2016,14,1,0,0,0,0,0,0,0
"Gates, Antonio",TE,2015,11,0,0,0,0,0,0,0,0
"Gates, Antonio",TE,2014,16,0,0,0,0,0,0,0,0
"Gates, Antonio",TE,2013,16,2,0,0,0,0,0,0,0
"Gates, Antonio",TE,2012,15,2,0,0,0,0,0,0,0
"Gates, Antonio",TE,2011,13,3,0,0,0,0,0,0,0
"Gates, Antonio",TE,2010,10,0,0,0,0,0,0,0,0
"Gates, Antonio",TE,2009,16,1,0,0,0,0,0,0,0
"Gates, Antonio",TE,2008,16,1,0,0,0,0,0,0,0
"Gates, Antonio",TE,2007,16,2,0,0,0,0,0,0,0
"Gates, Antonio",TE,2006,16,1,0,0,0,0,0,0,0
"Gates, Antonio",TE,2005,15,4,0,0,0,0,0,0,0
"Gates, Antonio",TE,2004,15,1,0,0,0,0,0,0,0
"Gates, Antonio",TE,2003,15,5,0,0,0,0,0,0,0
"Treadwell, Laquon",WR,2016,9,1,0,0,0,0,0,0,0
"Harris, Erik",DB,2016,4,1,0,0,0,0,0,0,0
"Smith, Rod",RB,2016,7,1,0,0,0,0,0,0,0
"Smith, Rod",RB,2015,10,0,0,0,0,0,0,0,0
"Smith, Rod",RB,2015,1,0,0,0,0,0,0,0,0
"Quick, Brian",WR,2016,16,1,0,0,0,0,0,0,0
"Quick, Brian",WR,2015,13,0,0,0,0,0,0,0,0
"Quick, Brian",WR,2014,7,1,0,0,0,0,0,0,0
"Quick, Brian",WR,2013,16,1,0,0,0,0,0,0,0
"Quick, Brian",WR,2012,15,0,0,0,0,0,0,0,0
"Martin, Kareem",LB,2016,13,10,1,0,0,0,0,0,0
"Martin, Kareem",LB,2015,16,9,1.5,0,0,0,0,0,0
"Martin, Kareem",LB,2014,11,8,1,0,1,0,0,0,0
"Johnson, David",TE,2016,16,1,0,0,0,0,0,0,0
"Johnson, David",TE,2015,16,0,0,0,0,0,0,0,0
"Johnson, David",TE,2014,14,0,0,0,0,0,0,0,0
"Johnson, David",TE,2013,5,0,0,0,0,0,0,0,0
"Johnson, David",TE,2011,16,0,0,0,0,0,0,0,0
"Johnson, David",TE,2010,16,0,0,0,0,0,0,0,0
"Johnson, David",TE,2009,15,0,0,0,0,0,0,0,0
"Street, Devin",WR,2016,5,0,0,0,0,0,0,0,0
"Street, Devin",WR,2015,15,1,0,0,0,0,0,0,0
"Street, Devin",WR,2014,16,0,0,0,0,0,0,0,0
"Rivera, Mychal",TE,2016,13,0,0,0,0,0,0,0,0
"Rivera, Mychal",TE,2015,16,1,0,0,0,0,0,0,0
"Rivera, Mychal",TE,2014,16,2,0,0,0,0,0,0,0
"Rivera, Mychal",TE,2013,16,2,0,0,0,0,0,0,0
"Parker, DeVante",WR,2016,15,2,0,0,0,0,0,0,0
"Parker, DeVante",WR,2015,14,1,0,0,0,0,0,0,0
"Campbell, De'Vondre",OLB,2016,11,48,0,0,7,1,0,7,7
"Carey, Don",SS,2016,14,13,0,0,0,0,0,0,0
"Carey, Don",SS,2015,16,21,0,0,0,0,0,0,0
"Carey, Don",SS,2014,13,12,0,0,0,0,0,0,0
"Carey, Don",SS,2013,14,30,0,0,1,0,0,0,0
"Carey, Don",SS,2012,9,39,0,0,5,2,0,51,28
"Carey, Don",SS,2011,5,11,0,0,1,0,0,0,0
"Carey, Don",SS,2010,15,55,0,0,1,1,0,7,7
"Core, Cody",WR,2016,8,1,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2016,14,0,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2015,12,0,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2014,16,0,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2013,16,0,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2012,13,0,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2011,15,2,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2010,12,0,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2009,15,0,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2008,16,2,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2007,15,1,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2006,15,1,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2005,12,1,0,0,0,0,0,0,0
"Roethlisberger, Ben",QB,2004,14,1,0,0,0,0,0,0,0
"Williams, Tyrell",WR,2016,16,4,0,0,0,0,0,0,0
"Williams, Tyrell",WR,2015,7,2,0,0,0,0,0,0,0
"McCourty, Jason",DB,2016,14,69,0,0,12,2,0,7,6
"McCourty, Jason",DB,2015,4,15,0,0,1,0,0,0,0
"McCourty, Jason",DB,2014,16,85,0,0,11,3,0,0,0
"McCourty, Jason",DB,2013,16,65,0,0,11,0,0,0,0
"McCourty, Jason",DB,2012,16,92,0,0,15,4,0,29,28
"McCourty, Jason",DB,2011,15,103,1,0,13,2,0,52,30
"McCourty, Jason",DB,2010,12,47,0,0,10,2,0,11,11
"McCourty, Jason",DB,2009,15,29,0,0,0,0,0,0,0
"Manning, Eli",QB,2016,16,0,0,0,0,0,0,0,0
"Manning, Eli",QB,2015,16,0,0,0,0,0,0,0,0
"Manning, Eli",QB,2014,16,0,0,0,0,0,0,0,0
"Manning, Eli",QB,2013,16,0,0,0,0,0,0,0,0
"Manning, Eli",QB,2012,16,0,0,0,0,0,0,0,0
"Manning, Eli",QB,2011,16,0,0,0,0,0,0,0,0
"Manning, Eli",QB,2010,16,0,0,0,0,0,0,0,0
"Manning, Eli",QB,2009,16,0,0,0,0,0,0,0,0
"Manning, Eli",QB,2008,16,0,0,0,0,0,0,0,0
"Manning, Eli",QB,2007,16,2,0,0,0,0,0,0,0
"Manning, Eli",QB,2006,16,0,0,0,0,0,0,0,0
"Manning, Eli",QB,2005,16,0,0,0,0,0,0,0,0
"Manning, Eli",QB,2004,9,0,0,0,0,0,0,0,0
"Butler, Malcolm",CB,2016,16,63,1,0,17,4,0,28,21
"Butler, Malcolm",CB,2015,16,67,0,0,15,2,0,9,9
"Butler, Malcolm",CB,2014,11,15,0,0,3,0,0,0,0
"Stafford, Daimion",DB,2016,15,52,1,0,2,1,0,4,4
"Stafford, Daimion",DB,2015,16,25,1,0,5,0,0,0,0
"Stafford, Daimion",DB,2014,15,32,1,0,2,1,0,33,33
"Stafford, Daimion",DB,2013,16,8,0,0,0,0,0,0,0
"Williams, P.J.",CB,2016,2,7,0,0,2,0,0,0,0
"Littleton, Cory",OLB,2016,16,20,0,0,0,0,0,0,0
"Ryan, Logan",DB,2016,16,92,1,0,11,2,0,46,46
"Ryan, Logan",DB,2015,16,74,0,0,14,4,0,39,25
"Ryan, Logan",DB,2014,16,42,0,0,6,2,0,0,0
"Ryan, Logan",DB,2013,16,35,1.5,0,10,5,1,82,79T
"Butler, Jeremy",WR,2016,4,0,0,0,0,0,0,0,0
"Butler, Jeremy",WR,2016,0,0,0,0,0,0,0,0,0
"Butler, Jeremy",WR,2015,8,1,0,0,0,0,0,0,0
"Hurns, Allen",WR,2016,11,0,0,0,0,0,0,0,0
"Hurns, Allen",WR,2015,15,1,0,0,0,0,0,0,0
"Hurns, Allen",WR,2014,16,0,0,0,0,0,0,0,0
"Taylor, Phillip",DT,2014,5,10,0,0,1,0,0,0,0
"Taylor, Phillip",DT,2013,15,26,2,0,1,0,0,0,0
"Taylor, Phillip",DT,2012,8,14,1,0,0,0,0,0,0
"Taylor, Phillip",DT,2011,16,59,4,0,1,0,0,0,0
"Johnson, Duke",RB,2016,16,2,0,0,0,0,0,0,0
"Johnson, Duke",RB,2015,16,2,0,0,0,0,0,0,0
"Jones, Matt",RB,2016,7,2,0,0,0,0,0,0,0
"Jones, Matt",RB,2015,13,1,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2016,16,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2015,16,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2014,16,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2013,15,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2012,16,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2011,16,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2010,16,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2009,6,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2008,16,3,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2007,16,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2006,13,4,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2005,16,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2004,16,2,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2003,16,1,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2002,16,1,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2001,16,4,0,0,0,0,0,0,0
"Vinatieri, Adam",K,2000,16,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,1999,16,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,1998,16,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,1997,16,0,0,0,0,0,0,0,0
"Vinatieri, Adam",K,1996,16,0,0,0,0,0,0,0,0
"Mitchell, Malcolm",WR,2016,14,1,0,0,0,0,0,0,0
"Bynes, Josh",OLB,2016,9,38,0,0,4,0,0,0,0
"Bynes, Josh",OLB,2015,16,82,0.5,0,5,0,0,0,0
"Bynes, Josh",OLB,2014,13,22,0,0,1,1,0,17,17
"Bynes, Josh",OLB,2013,15,45,0,0,3,0,0,0,0
"Bynes, Josh",OLB,2012,10,34,0,0,1,0,0,0,0
"Bynes, Josh",OLB,2011,1,0,0,0,0,0,0,0,0
"Johnson, Leonard",DB,2016,10,30,1,0,1,0,0,0,0
"Johnson, Leonard",DB,2015,4,11,0,0,3,0,0,0,0
"Johnson, Leonard",DB,2014,16,45,0,0,3,1,0,-6,-6
"Johnson, Leonard",DB,2013,16,62,0,0,8,1,1,48,48T
"Johnson, Leonard",DB,2012,16,41,0,0,9,3,1,86,83T
"Reid, Eric",FS,2016,10,62,0,0,5,1,0,13,13
"Reid, Eric",FS,2015,16,71,1,0,7,0,0,0,0
"Reid, Eric",FS,2014,15,41,0,0,7,3,0,138,73
"Reid, Eric",FS,2013,16,77,0,0,11,4,0,54,53
"Smith, Tye",CB,2015,4,1,0,0,0,0,0,0,0
"Kern, Brett",P,2016,16,0,0,0,0,0,0,0,0
"Kern, Brett",P,2015,16,0,0,0,0,0,0,0,0
"Kern, Brett",P,2014,16,0,0,0,0,0,0,0,0
"Kern, Brett",P,2013,16,0,0,0,0,0,0,0,0
"Kern, Brett",P,2012,16,1,0,0,0,0,0,0,0
"Kern, Brett",P,2011,16,0,0,0,0,0,0,0,0
"Kern, Brett",P,2010,16,0,0,0,0,0,0,0,0
"Kern, Brett",P,2009,10,0,0,0,0,0,0,0,0
"Kern, Brett",P,2009,6,0,0,0,0,0,0,0,0
"Kern, Brett",P,2008,16,0,0,0,0,0,0,0,0
"Bouye, A.J.",CB,2016,15,63,1,0,16,1,0,0,0
"Bouye, A.J.",CB,2015,15,16,0,0,6,2,0,9,9
"Bouye, A.J.",CB,2014,14,59,0,0,10,3,1,120,67
"Bouye, A.J.",CB,2013,6,2,0,0,0,0,0,0,0
"Mosley, C.J.",ILB,2016,14,92,0,0,8,4,0,40,28
"Mosley, C.J.",ILB,2015,16,117,4,0,7,0,0,0,0
"Mosley, C.J.",ILB,2014,16,133,3,0,8,2,0,23,18
"Wright, James",WR,2016,13,11,0,0,0,0,0,0,0
"Wright, James",WR,2014,11,6,0,0,0,0,0,0,0
"Reece, Marcel",FB,2016,4,1,0,0,0,0,0,0,0
"Reece, Marcel",FB,2015,15,2,0,0,0,0,0,0,0
"Reece, Marcel",FB,2014,15,5,0,0,0,0,0,0,0
"Reece, Marcel",FB,2013,16,1,0,0,0,0,0,0,0
"Reece, Marcel",FB,2012,16,2,0,0,0,0,0,0,0
"Reece, Marcel",FB,2011,12,0,0,0,0,0,0,0,0
"Reece, Marcel",FB,2010,16,1,0,0,0,0,0,0,0
"Reece, Marcel",FB,2009,2,0,0,0,0,0,0,0,0
"Reece, Marcel",FB,2008,0,0,0,0,0,0,0,0,0
"Hali, Tamba",OLB,2016,16,34,3.5,0,0,0,0,0,0
"Hali, Tamba",OLB,2015,15,48,6.5,0,1,0,0,0,0
"Hali, Tamba",OLB,2014,16,59,6,0,0,0,0,0,0
"Hali, Tamba",OLB,2013,15,46,11,0,1,1,1,10,10T
"Hali, Tamba",OLB,2012,15,51,9,0,2,0,0,0,0
"Hali, Tamba",OLB,2011,16,66,12,0,0,0,0,0,0
"Hali, Tamba",OLB,2010,16,51,14.5,0,3,0,0,0,0
"Hali, Tamba",OLB,2009,16,62,8.5,1,1,0,0,0,0
"Hali, Tamba",OLB,2008,15,54,3,0,2,0,0,0,0
"Hali, Tamba",OLB,2007,16,58,7.5,0,2,0,0,0,0
"Hali, Tamba",OLB,2006,16,58,8,0,1,1,0,-9,-9
"Hyde, Micah",SS,2016,16,58,1,0,9,3,0,11,11
"Hyde, Micah",SS,2015,15,55,1,0,6,3,0,36,34
"Hyde, Micah",SS,2014,16,59,1,0,7,2,0,9,9
"Hyde, Micah",SS,2013,16,55,1,0,2,0,0,0,0
"Folk, Nick",K,2016,16,1,0,0,0,0,0,0,0
"Folk, Nick",K,2015,8,0,0,0,0,0,0,0,0
"Folk, Nick",K,2014,16,0,0,0,0,0,0,0,0
"Folk, Nick",K,2013,16,0,0,0,0,0,0,0,0
"Folk, Nick",K,2012,16,0,0,0,0,0,0,0,0
"Folk, Nick",K,2011,16,0,0,0,0,0,0,0,0
"Folk, Nick",K,2010,16,1,0,0,0,0,0,0,0
"Folk, Nick",K,2009,14,0,0,0,0,0,0,0,0
"Folk, Nick",K,2008,16,1,0,0,0,0,0,0,0
"Folk, Nick",K,2007,16,1,0,0,0,0,0,0,0
"Johnson, Chris",RB,2016,4,0,0,0,0,0,0,0,0
"Johnson, Chris",RB,2015,11,0,0,0,0,0,0,0,0
"Johnson, Chris",RB,2014,16,1,0,0,0,0,0,0,0
"Johnson, Chris",RB,2013,16,1,0,0,0,0,0,0,0
"Johnson, Chris",RB,2012,16,1,0,0,0,0,0,0,0
"Johnson, Chris",RB,2011,16,0,0,0,0,0,0,0,0
"Johnson, Chris",RB,2010,16,2,0,0,0,0,0,0,0
"Johnson, Chris",RB,2009,16,4,0,0,0,0,0,0,0
"Johnson, Chris",RB,2008,15,1,0,0,0,0,0,0,0
"Ross, Rashad",WR,2016,5,0,0,0,0,0,0,0,0
"Ross, Rashad",WR,2015,13,1,0,0,0,0,0,0,0
"Ross, Rashad",WR,2014,2,0,0,0,0,0,0,0,0
"Coleman, Brandon",WR,2016,16,3,0,0,0,0,0,0,0
"Coleman, Brandon",WR,2015,16,1,0,0,0,0,0,0,0
"Coleman, Brandon",WR,2014,0,0,0,0,0,0,0,0,0
"Johnson, Steve",WR,2015,10,0,0,0,0,0,0,0,0
"Johnson, Steve",WR,2014,13,1,0,0,0,0,0,0,0
"Johnson, Steve",WR,2013,12,2,0,0,0,0,0,0,0
"Johnson, Steve",WR,2012,16,2,0,0,0,0,0,0,0
"Johnson, Steve",WR,2011,16,3,0,0,0,0,0,0,0
"Johnson, Steve",WR,2010,16,3,0,0,0,0,0,0,0
"Johnson, Steve",WR,2009,5,0,0,0,0,0,0,0,0
"Johnson, Steve",WR,2008,11,3,0,0,0,0,0,0,0
"Hillman, Ronnie",RB,2016,3,0,0,0,0,0,0,0,0
"Hillman, Ronnie",RB,2016,5,0,0,0,0,0,0,0,0
"Hillman, Ronnie",RB,2015,16,0,0,0,0,0,0,0,0
"Hillman, Ronnie",RB,2014,8,1,0,0,0,0,0,0,0
"Hillman, Ronnie",RB,2013,10,0,0,0,0,0,0,0,0
"Hillman, Ronnie",RB,2012,14,0,0,0,0,0,0,0,0
"Reed, Jordan",TE,2016,12,0,0,0,0,0,0,0,0
"Reed, Jordan",TE,2015,14,1,0,0,0,0,0,0,0
"Reed, Jordan",TE,2014,11,3,0,0,0,0,0,0,0
"Reed, Jordan",TE,2013,9,0,0,0,0,0,0,0,0
"Riddick, Theo",RB,2016,10,0,0,0,0,0,0,0,0
"Riddick, Theo",RB,2015,16,6,0,0,0,0,0,0,0
"Riddick, Theo",RB,2014,14,3,0,0,0,0,0,0,0
"Riddick, Theo",RB,2013,14,7,0,0,0,0,0,0,0
"Barnes, Adairius",CB,2016,7,7,0,0,0,0,0,0,0
"Maualuga, Rey",MLB,2016,14,27,0,0,2,1,0,9,9
"Maualuga, Rey",MLB,2015,15,75,0,0,3,1,0,15,15
"Maualuga, Rey",MLB,2014,12,59,0,0,4,1,0,4,4
"Maualuga, Rey",MLB,2013,13,75,1,0,2,1,0,14,14
"Maualuga, Rey",MLB,2012,16,122,1,0,4,0,0,0,0
"Maualuga, Rey",MLB,2011,13,88,0,0,2,1,0,2,2
"Maualuga, Rey",MLB,2010,16,75,1,0,2,2,0,58,47
"Maualuga, Rey",MLB,2009,15,63,1,0,2,0,0,0,0
"Gordon, Melvin",RB,2016,13,0,0,0,0,0,0,0,0
"Gordon, Melvin",RB,2015,14,3,0,0,0,0,0,0,0
"Freeney, Dwight",DE,2016,15,10,3,0,0,0,0,0,0
"Freeney, Dwight",DE,2015,11,9,8,0,0,0,0,0,0
"Freeney, Dwight",DE,2014,16,10,3.5,0,1,0,0,0,0
"Freeney, Dwight",DE,2013,4,2,0.5,0,0,0,0,0,0
"Freeney, Dwight",DE,2012,14,12,5,0,1,0,0,0,0
"Freeney, Dwight",DE,2011,16,19,8.5,0,0,0,0,0,0
"Freeney, Dwight",DE,2010,16,25,10,0,2,0,0,0,0
"Freeney, Dwight",DE,2009,14,24,13.5,0,1,0,0,0,0
"Freeney, Dwight",DE,2008,15,28,10.5,0,0,0,0,0,0
"Freeney, Dwight",DE,2007,9,21,3.5,1,0,0,0,0,0
"Freeney, Dwight",DE,2006,16,29,5.5,0,3,0,0,0,0
"Freeney, Dwight",DE,2005,16,34,11,0,3,0,0,0,0
"Freeney, Dwight",DE,2004,16,34,16,0,3,0,0,0,0
"Freeney, Dwight",DE,2003,15,31,11,0,1,0,0,0,0
"Freeney, Dwight",DE,2002,16,41,13,0,1,0,0,0,0
"Brown, Marlon",WR,2016,0,0,0,0,0,0,0,0,0
"Brown, Marlon",WR,2015,10,2,0,0,0,0,0,0,0
"Brown, Marlon",WR,2014,14,3,0,0,0,0,0,0,0
"Brown, Marlon",WR,2013,14,4,0,0,0,0,0,0,0
"Davis, Ryan",DE,2016,9,4,0,0,0,0,0,0,0
"Davis, Ryan",DE,2015,14,11,3.5,0,0,0,0,0,0
"Davis, Ryan",DE,2014,16,19,6.5,0,2,0,0,0,0
"Davis, Ryan",DE,2013,7,4,1,0,1,1,0,8,8
"Davis, Ryan",DE,2012,1,0,0,0,0,0,0,0,0
"Landrum, Chris",LB,2016,10,4,1,0,0,0,0,0,0
"Mbu, Joey",DT,2015,2,4,0,0,0,0,0,0,0
"Amerson, David",CB,2016,15,64,0,0,16,2,0,0,0
"Amerson, David",CB,2015,14,58,0,0,25,4,1,28,24T
"Amerson, David",CB,2015,2,2,0,0,1,0,0,0,0
"Amerson, David",CB,2014,15,61,0,0,7,0,0,0,0
"Amerson, David",CB,2013,16,48,0,0,10,2,1,45,45T
"Lee, Sean",OLB,2016,15,145,0,0,1,0,0,0,0
"Lee, Sean",OLB,2015,14,128,2.5,0,5,1,0,0,0
"Lee, Sean",OLB,2013,11,99,0,0,6,4,1,174,74
"Lee, Sean",OLB,2012,6,58,0,0,3,1,0,0,0
"Lee, Sean",OLB,2011,15,105,0,0,7,4,0,87,37
"Lee, Sean",OLB,2010,14,32,0,0,2,2,1,44,31T
"Willson, Luke",TE,2016,11,2,0,0,0,0,0,0,0
"Willson, Luke",TE,2015,14,3,0,0,0,0,0,0,0
"Willson, Luke",TE,2014,15,4,0,0,0,0,0,0,0
"Willson, Luke",TE,2013,16,0,0,0,0,0,0,0,0
"Goodman, Malliciah",DE,2016,2,1,0,0,0,0,0,0,0
"Goodman, Malliciah",DE,2016,1,0,0,0,0,0,0,0,0
"Goodman, Malliciah",DE,2015,4,3,0,0,0,0,0,0,0
"Goodman, Malliciah",DE,2014,16,17,0,0,0,0,0,0,0
"Goodman, Malliciah",DE,2013,14,8,0,0,0,0,0,0,0
"Banjo, Chris",CB,2016,7,5,0,0,0,0,0,0,0
"Banjo, Chris",CB,2016,2,2,0,0,0,0,0,0,0
"Banjo, Chris",CB,2015,16,16,0,0,1,0,0,0,0
"Banjo, Chris",CB,2014,3,1,0,0,0,0,0,0,0
"Banjo, Chris",CB,2013,16,19,0,0,2,0,0,0,0
"Hamilton, Antonio",DB,2016,4,4,0,0,0,0,0,0,0
"Smith, Keith",FB,2016,16,5,0,0,0,0,0,0,0
"Smith, Keith",FB,2015,5,0,0,0,0,0,0,0,0
"Smith, Keith",FB,2014,10,7,0,0,0,0,0,0,0
"Locke, Jeff",P,2016,16,2,0,0,0,0,0,0,0
"Locke, Jeff",P,2015,16,0,0,0,0,0,0,0,0
"Locke, Jeff",P,2014,16,0,0,0,0,0,0,0,0
"Locke, Jeff",P,2013,16,0,0,0,0,0,0,0,0
"Ellerbe, Dannell",OLB,2016,9,44,4,0,2,0,0,0,0
"Ellerbe, Dannell",OLB,2015,6,39,0,0,1,0,0,0,0
"Ellerbe, Dannell",OLB,2014,1,2,0,0,0,0,0,0,0
"Ellerbe, Dannell",OLB,2013,15,101,1,0,5,2,0,25,16
"Ellerbe, Dannell",OLB,2012,13,92,4.5,0,2,0,0,0,0
"Ellerbe, Dannell",OLB,2011,9,18,0,0,0,0,0,0,0
"Ellerbe, Dannell",OLB,2010,11,31,1,0,1,0,0,0,0
"Ellerbe, Dannell",OLB,2009,13,41,0,0,1,1,0,28,28
"Bolden, Brandon",RB,2016,14,4,0,0,0,0,0,0,0
"Bolden, Brandon",RB,2015,15,3,0,0,0,0,0,0,0
"Bolden, Brandon",RB,2014,16,6,0,0,0,0,0,0,0
"Bolden, Brandon",RB,2013,12,1,0,0,0,0,0,0,0
"Bolden, Brandon",RB,2012,10,5,0,0,0,0,0,0,0
"Brown, Jatavis",ILB,2016,12,79,3.5,0,6,0,0,0,0
"Okafor, Alex",DE,2016,15,13,3.5,0,0,0,0,0,0
"Okafor, Alex",DE,2015,13,31,2,0,1,0,0,0,0
"Okafor, Alex",DE,2014,13,30,8,0,3,1,0,26,26
"Okafor, Alex",DE,2013,1,1,0,0,0,0,0,0,0
"Babineaux, Jonathan",DT,2016,16,22,0,0,1,0,0,0,0
"Babineaux, Jonathan",DT,2015,16,30,1.5,0,2,1,0,-1,-1
"Babineaux, Jonathan",DT,2014,15,32,2,0,1,0,0,0,0
"Babineaux, Jonathan",DT,2013,16,42,1,0,0,0,0,0,0
"Babineaux, Jonathan",DT,2012,16,31,3.5,0,5,1,0,-2,-2
"Babineaux, Jonathan",DT,2011,13,21,1,0,2,0,0,0,0
"Babineaux, Jonathan",DT,2010,15,27,4,0,2,1,0,0,0
"Babineaux, Jonathan",DT,2009,16,47,6,0,2,0,0,0,0
"Babineaux, Jonathan",DT,2008,16,39,3.5,0,2,0,0,0,0
"Babineaux, Jonathan",DT,2007,14,44,3,0,3,0,0,0,0
"Babineaux, Jonathan",DT,2006,16,28,1,0,2,1,0,6,6
"Babineaux, Jonathan",DT,2005,16,31,0.5,0,1,0,0,0,0
"Hunter, Justin",WR,2016,12,1,0,0,0,0,0,0,0
"Hunter, Justin",WR,2016,1,0,0,0,0,0,0,0,0
"Hunter, Justin",WR,2015,9,1,0,0,0,0,0,0,0
"Hunter, Justin",WR,2014,12,2,0,0,0,0,0,0,0
"Hunter, Justin",WR,2013,14,0,0,0,0,0,0,0,0
"Phillips, Adrian",SS,2016,14,38,0,0,3,1,0,22,22
"Phillips, Adrian",SS,2015,9,19,0,0,1,1,0,39,39
"Phillips, Adrian",SS,2014,3,1,0,0,0,0,0,0,0
"Wilson, Jarrod",DB,2016,16,8,0,0,0,0,0,0,0
"Manuel, EJ",QB,2016,6,0,0,0,0,0,0,0,0
"Manuel, EJ",QB,2015,7,0,0,0,0,0,0,0,0
"Manuel, EJ",QB,2014,5,0,0,0,0,0,0,0,0
"Manuel, EJ",QB,2013,10,2,0,0,0,0,0,0,0
"Addison, Mario",DE,2016,14,27,9.5,1,1,0,0,0,0
"Addison, Mario",DE,2015,14,23,6,0,0,0,0,0,0
"Addison, Mario",DE,2014,16,23,6.5,0,0,0,0,0,0
"Addison, Mario",DE,2013,16,21,2.5,0,0,0,0,0,0
"Addison, Mario",DE,2012,4,5,1,0,0,0,0,0,0
"Addison, Mario",DE,2012,5,3,0,0,0,0,0,0,0
"Addison, Mario",DE,2012,3,2,0,0,0,0,0,0,0
"Addison, Mario",DE,2011,3,5,0,0,0,0,0,0,0
"Addison, Mario",DE,2011,4,0,0,0,0,0,0,0,0
"Cooper, Pharoh",WR,2016,10,3,0,0,0,0,0,0,0
